point,e_1,e_2,e_3,e_4,e_5,e_6,e_7,e_8,bars,beat,time_value,finger
4036,0.007874,-0.015748,-0.007874,0.015748,0.055118,-0.007874,0.,0.031496,3,1,0.031202,0
4037,0.047244,0.07874,0.031496,0.070866,0.03937,0.023622,0.007874,0.165354,3,1,0.007982,0
4038,0.007874,0.007874,-0.03937,-0.070866,-0.015748,-0.007874,-0.007874,0.102362,3,1,0.007982,0
4039,-0.047244,0.11811,0.023622,0.03937,0.03937,0.023622,0.007874,0.055118,2,4,0.984762,0
4040,-0.070866,-0.141732,-0.031496,-0.047244,0.023622,-0.023622,-0.062992,0.,2,4,0.984762,0
4041,-0.023622,0.023622,0.031496,0.015748,-0.173228,-0.03937,-0.015748,0.141732,2,4,0.961542,0
4042,0.031496,0.023622,-0.015748,-0.110236,-0.102362,0.,0.023622,0.055118,2,4,0.961542,0
4043,0.031496,-0.110236,-0.031496,0.007874,-0.047244,-0.007874,-0.031496,0.086614,2,4,0.938322,0
4044,-0.03937,-0.015748,-0.015748,0.007874,0.070866,0.,-0.023622,0.062992,2,4,0.938322,0
4045,0.023622,-0.007874,-0.03937,-0.11811,-0.133858,-0.015748,0.047244,0.11811,2,4,0.915102,0
4046,-0.015748,-0.007874,-0.007874,0.062992,-0.047244,-0.007874,0.007874,0.023622,2,4,0.915102,0
4047,0.,-0.031496,-0.062992,-0.125984,-0.047244,-0.023622,-0.03937,0.133858,2,4,0.915102,0
4048,-0.047244,-0.047244,-0.133858,-0.086614,-0.007874,-0.031496,-0.062992,0.015748,2,4,0.915102,0
4049,0.015748,0.023622,0.03937,0.055118,0.141732,0.023622,0.015748,0.102362,2,4,0.868662,0
4050,0.015748,-0.007874,0.03937,-0.070866,0.023622,0.055118,0.007874,0.070866,2,4,0.868662,0
4051,-0.015748,0.03937,0.086614,0.,-0.133858,-0.03937,-0.023622,-0.031496,2,4,0.868662,0
4052,0.007874,0.047244,0.110236,0.275591,0.062992,-0.031496,-0.015748,0.03937,2,4,0.868662,0
4053,-0.031496,-0.086614,-0.102362,-0.094488,0.023622,-0.031496,0.007874,-0.015748,2,4,0.822222,0
4054,0.007874,-0.031496,-0.047244,-0.086614,0.165354,0.031496,0.03937,-0.03937,2,4,0.822222,0
4055,-0.015748,-0.023622,0.023622,0.15748,0.212598,-0.023622,0.023622,0.094488,2,4,0.822222,0
4056,-0.007874,0.007874,-0.03937,-0.07874,-0.165354,-0.03937,-0.070866,-0.070866,2,4,0.822222,0
4057,0.015748,-0.062992,-0.007874,0.031496,-0.03937,-0.023622,-0.015748,-0.110236,2,4,0.799002,0
4058,-0.062992,-0.062992,-0.031496,0.015748,-0.047244,-0.023622,0.031496,0.015748,2,4,0.799002,0
4059,-0.031496,-0.031496,0.023622,-0.015748,-0.015748,0.015748,-0.047244,0.047244,2,4,0.799002,0
4060,0.047244,0.031496,0.,0.047244,0.007874,0.070866,0.173228,0.149606,2,4,0.799002,0
4061,0.094488,-0.055118,-0.007874,-0.031496,0.110236,0.023622,-0.070866,-0.062992,2,4,0.752562,0
4062,0.007874,0.062992,-0.015748,0.055118,-0.015748,0.047244,-0.141732,-0.070866,2,4,0.752562,0
4063,-0.11811,0.055118,-0.055118,-0.110236,-0.015748,-0.023622,0.07874,-0.070866,2,4,0.729342,0
4064,0.023622,0.015748,-0.023622,-0.047244,-0.015748,-0.070866,0.,0.015748,2,4,0.729342,0
4065,-0.07874,0.102362,-0.031496,0.007874,0.07874,0.062992,-0.007874,-0.165354,2,4,0.706122,0
4066,0.023622,-0.031496,0.11811,0.204724,0.047244,-0.007874,-0.031496,0.,2,4,0.706122,0
4067,-0.023622,0.015748,-0.110236,-0.11811,-0.070866,-0.062992,-0.007874,-0.031496,2,4,0.706122,0
4068,0.031496,-0.03937,0.07874,-0.070866,-0.086614,0.055118,-0.015748,-0.007874,2,4,0.706122,0
4069,-0.086614,-0.023622,-0.03937,0.228346,0.070866,0.,0.,-0.086614,2,4,0.659683,0
4070,0.023622,0.110236,0.,-0.283465,-0.07874,-0.023622,-0.007874,0.055118,2,4,0.659683,0
4071,-0.03937,-0.03937,0.102362,0.173228,0.212598,0.007874,-0.015748,-0.141732,2,4,0.659683,0
4072,0.,0.015748,0.062992,0.055118,-0.102362,-0.055118,-0.031496,-0.181102,2,4,0.659683,0
4073,0.023622,0.007874,0.015748,0.007874,0.23622,0.086614,0.070866,0.023622,2,4,0.636463,0
4074,0.110236,0.141732,-0.007874,-0.031496,-0.102362,-0.070866,0.,-0.062992,2,4,0.636463,0
4075,-0.007874,-0.165354,-0.094488,-0.19685,-0.19685,-0.141732,-0.047244,-0.086614,2,4,0.613243,0
4076,-0.007874,-0.055118,0.015748,0.070866,-0.007874,-0.047244,-0.007874,0.,2,4,0.613243,0
4077,-0.031496,-0.007874,-0.015748,-0.015748,0.023622,-0.070866,-0.03937,-0.102362,2,4,0.590023,0
4078,-0.19685,-0.07874,-0.070866,-0.165354,-0.204724,-0.11811,-0.055118,-0.102362,2,4,0.590023,0
4079,0.220472,0.165354,0.062992,0.188976,0.102362,0.181102,0.102362,0.07874,2,4,0.566803,0
4080,-0.070866,-0.070866,-0.086614,-0.07874,0.047244,0.015748,0.07874,0.047244,2,4,0.566803,0
4081,0.047244,0.031496,-0.062992,-0.370079,0.11811,0.086614,-0.062992,-0.244094,2,4,0.543583,0
4082,0.023622,-0.102362,-0.015748,0.007874,-0.362205,-0.181102,-0.070866,-0.055118,2,4,0.543583,0
4083,-0.015748,0.07874,0.023622,0.110236,0.141732,0.055118,0.102362,0.070866,2,4,0.543583,0
4084,0.031496,-0.141732,-0.094488,-0.149606,-0.007874,0.11811,-0.03937,-0.062992,2,4,0.543583,0
4085,0.070866,0.055118,0.133858,0.291339,0.15748,-0.03937,0.031496,0.125984,2,4,0.520363,0
4086,0.,0.007874,0.062992,0.062992,-0.15748,-0.023622,0.007874,-0.062992,2,4,0.520363,0
4087,-0.031496,0.015748,-0.03937,-0.220472,-0.094488,-0.03937,-0.015748,-0.03937,2,4,0.497143,0
4088,-0.133858,-0.110236,0.062992,0.409449,-0.007874,-0.015748,-0.070866,-0.110236,2,4,0.497143,0
4089,0.031496,-0.086614,-0.102362,-0.19685,0.149606,0.165354,0.07874,0.,2,4,0.473923,0
4090,-0.007874,0.015748,-0.031496,-0.204724,-0.181102,-0.204724,-0.03937,-0.023622,2,4,0.473923,0
4091,0.007874,-0.023622,-0.031496,0.031496,-0.015748,0.031496,-0.031496,-0.055118,2,4,0.450703,0
4092,0.007874,0.165354,0.220472,0.141732,0.188976,-0.023622,-0.023622,0.023622,2,4,0.450703,0
4093,0.047244,0.070866,-0.023622,-0.440945,-0.259843,0.007874,-0.031496,-0.015748,2,4,0.427483,0
4094,0.094488,0.03937,0.181102,0.732283,0.716535,0.149606,0.125984,0.110236,2,4,0.427483,0
4095,-0.070866,-0.102362,-0.19685,-0.409449,-0.488189,-0.055118,-0.007874,-0.031496,2,4,0.404263,0
4096,0.11811,0.07874,0.094488,0.275591,0.023622,0.094488,0.047244,-0.015748,2,4,0.404263,0
4097,0.03937,-0.007874,-0.07874,-0.228346,0.212598,-0.007874,-0.047244,-0.031496,2,4,0.404263,0
4098,-0.188976,0.031496,-0.03937,-0.023622,-0.149606,-0.244094,-0.133858,0.007874,2,4,0.404263,0
4099,-0.023622,-0.15748,-0.07874,-0.440945,-0.346457,-0.165354,-0.062992,-0.125984,2,4,0.381043,0
4100,0.047244,0.023622,0.007874,0.511811,0.535433,0.212598,0.102362,0.03937,2,4,0.381043,0
4101,-0.047244,-0.047244,0.03937,-0.07874,-0.354331,-0.102362,0.007874,0.259843,2,4,0.357823,0
4102,-0.070866,-0.102362,-0.062992,-0.212598,0.173228,0.417323,0.15748,-0.031496,2,4,0.357823,0
4103,-0.007874,0.055118,0.220472,0.409449,0.15748,0.228346,-0.070866,0.007874,2,4,0.334603,0
4104,0.047244,0.,-0.047244,-0.173228,-0.346457,-0.19685,0.07874,0.015748,2,4,0.334603,0
4105,-0.03937,0.055118,-0.094488,-0.133858,0.03937,-0.070866,-0.086614,0.007874,2,4,0.311383,0
4106,-0.03937,-0.055118,-0.015748,0.,0.007874,0.102362,0.007874,-0.047244,2,4,0.311383,0
4107,-0.055118,-0.15748,-0.094488,0.023622,0.259843,-0.19685,-0.110236,0.,2,4,0.288163,0
4108,-0.055118,-0.070866,0.023622,0.141732,0.228346,-0.03937,0.007874,-0.070866,2,4,0.288163,0
4109,-0.055118,0.023622,-0.110236,-0.133858,-0.417323,-0.094488,-0.03937,-0.047244,2,4,0.288163,0
4110,-0.023622,0.015748,0.094488,0.055118,-0.244094,0.,-0.07874,0.031496,2,4,0.288163,0
4111,0.007874,-0.023622,0.007874,0.220472,0.338583,0.181102,0.062992,0.055118,2,4,0.264943,0
4112,-0.062992,-0.03937,-0.314961,-0.275591,-0.480315,-0.23622,-0.102362,-0.031496,2,4,0.264943,0
4113,-0.015748,0.023622,-0.086614,-0.401575,-0.259843,0.007874,-0.023622,0.094488,2,4,0.241723,0
4114,-0.031496,-0.102362,0.055118,0.519685,-0.181102,-0.047244,-0.03937,-0.031496,2,4,0.241723,0
4115,0.047244,-0.023622,-0.102362,-0.165354,-1.007874,0.007874,0.023622,0.125984,2,4,0.218503,0
4116,-0.055118,-0.055118,0.047244,-0.133858,-0.409449,-0.031496,0.023622,0.133858,2,4,0.218503,0
4117,-0.165354,-0.062992,0.204724,0.149606,-0.299213,-0.023622,-0.062992,-0.047244,2,4,0.195283,0
4118,0.204724,0.055118,-0.055118,-0.125984,0.133858,-0.11811,0.031496,0.141732,2,4,0.195283,0
4119,-0.007874,0.047244,-0.212598,-0.283465,0.700787,-0.094488,-0.047244,0.062992,2,4,0.172063,0
4120,-0.188976,-0.212598,0.094488,0.267717,0.15748,-0.244094,-0.228346,-0.125984,2,4,0.172063,0
4121,0.031496,0.062992,0.023622,-0.165354,-0.472441,0.133858,0.07874,0.228346,2,4,0.148844,0
4122,0.,-0.055118,-0.15748,-0.23622,0.204724,0.094488,0.031496,0.070866,2,4,0.148844,0
4123,-0.055118,0.007874,-0.070866,0.283465,-0.377953,-0.047244,-0.07874,0.03937,2,4,0.148844,0
4124,0.220472,0.385827,0.141732,-0.590551,0.267717,0.574803,0.204724,0.165354,2,4,0.148844,0
4125,-0.19685,-0.307087,0.03937,0.574803,0.393701,-0.228346,-0.11811,-0.023622,2,4,0.102404,0
4126,0.086614,0.110236,0.110236,-0.094488,-0.307087,-0.03937,-0.015748,0.062992,2,4,0.102404,0
4127,0.,-0.047244,-0.141732,-0.291339,0.133858,-0.015748,0.110236,0.094488,2,4,0.102404,0
4128,0.102362,0.086614,0.070866,-0.110236,-0.354331,-0.023622,0.055118,0.055118,2,4,0.102404,0
4129,0.03937,0.062992,0.07874,0.606299,0.385827,-0.149606,-0.062992,-0.094488,2,4,0.079184,0
4130,-0.03937,-0.086614,-0.070866,-0.204724,-0.251969,-0.03937,-0.047244,0.015748,2,4,0.079184,0
4131,-0.11811,-0.102362,-0.181102,-0.204724,-0.307087,-0.094488,-0.062992,0.015748,2,4,0.055964,0
4132,-0.055118,-0.110236,-0.322835,-0.472441,0.110236,-0.141732,-0.133858,-0.055118,2,4,0.055964,0
4133,0.,0.007874,0.055118,0.03937,-0.267717,-0.07874,0.015748,0.062992,2,4,0.032744,0
4134,-0.062992,-0.125984,-0.141732,-0.181102,0.086614,-0.07874,-0.055118,-0.007874,2,4,0.032744,0
4135,0.086614,0.19685,0.574803,0.543307,0.503937,0.03937,-0.007874,-0.11811,2,4,0.009524,0
4136,-0.031496,0.110236,-0.11811,-0.488189,-0.362205,0.094488,0.102362,-0.055118,2,4,0.009524,0
4137,0.015748,-0.102362,-0.102362,-0.070866,-0.23622,0.,-0.031496,-0.480315,2,3,0.986304,0
4138,0.023622,-0.03937,-0.047244,0.141732,0.291339,0.133858,0.062992,-0.511811,2,3,0.986304,0
4139,0.149606,0.244094,0.314961,0.527559,0.377953,0.149606,0.102362,-0.401575,2,3,0.963084,0
4140,-0.062992,0.,-0.102362,-0.440945,-0.228346,-0.15748,-0.110236,-0.480315,2,3,0.963084,0
4141,0.070866,-0.007874,0.031496,0.15748,0.251969,0.125984,0.086614,-0.496063,2,3,0.963084,0
4142,-0.283465,-0.086614,-0.031496,0.03937,0.125984,0.03937,-0.031496,-0.480315,2,3,0.963084,0
4143,-0.062992,-0.15748,-0.094488,-0.19685,-0.125984,-0.102362,-0.086614,-0.535433,2,3,0.939864,0
4144,-0.181102,-0.023622,0.07874,0.385827,-0.330709,-0.070866,-0.062992,-0.511811,2,3,0.939864,0
4145,0.212598,0.094488,-0.007874,-0.094488,0.149606,0.094488,0.07874,-0.511811,2,3,0.939864,0
4146,0.023622,0.094488,-0.015748,-0.141732,-0.519685,-0.023622,0.023622,-0.519685,2,3,0.939864,0
4147,0.015748,0.11811,0.094488,0.086614,0.244094,0.11811,0.07874,-0.496063,2,3,0.939864,0
4148,0.047244,-0.070866,-0.03937,-0.047244,0.15748,-0.094488,-0.031496,-0.370079,2,3,0.939864,0
4149,0.062992,0.047244,0.015748,-0.031496,-0.338583,0.03937,0.023622,0.,2,3,0.893424,0
4150,0.070866,0.015748,0.055118,0.125984,0.220472,0.,0.,0.023622,2,3,0.893424,0
4151,-0.031496,-0.007874,-0.031496,-0.023622,-0.133858,0.023622,0.023622,0.094488,2,3,0.893424,0
4152,0.,-0.007874,-0.023622,-0.141732,-0.346457,-0.047244,-0.015748,0.015748,2,3,0.893424,0
4153,-0.094488,-0.07874,-0.023622,-0.062992,0.047244,-0.023622,-0.015748,-0.070866,2,3,0.870204,0
4154,0.015748,0.015748,0.03937,-0.03937,-0.102362,0.031496,-0.007874,-0.047244,2,3,0.870204,0
4155,0.070866,-0.007874,-0.03937,-0.11811,0.149606,-0.007874,-0.023622,-0.047244,2,3,0.870204,0
4156,-0.125984,0.047244,0.062992,0.629921,0.456693,0.,-0.015748,-0.07874,2,3,0.870204,0
4157,-0.031496,-0.07874,-0.094488,-0.228346,0.070866,-0.047244,-0.055118,-0.015748,2,3,0.800544,0
4158,0.047244,0.007874,0.023622,-0.086614,-0.385827,-0.047244,-0.007874,-0.015748,2,3,0.800544,0
4159,0.086614,0.015748,-0.03937,-0.149606,-0.362205,-0.047244,-0.023622,0.007874,2,3,0.777324,0
4160,0.244094,-0.007874,-0.015748,-0.023622,0.125984,0.07874,0.055118,0.07874,2,3,0.777324,0
4161,-0.19685,-0.070866,-0.047244,-0.031496,0.133858,0.,0.,0.070866,2,3,0.754104,0
4162,-0.062992,0.03937,0.031496,0.,-0.11811,-0.03937,0.,-0.07874,2,3,0.754104,0
4163,-0.055118,-0.031496,-0.023622,-0.11811,-0.055118,0.,-0.015748,-0.070866,2,3,0.730884,0
4164,-0.047244,-0.023622,-0.015748,0.110236,0.346457,0.015748,-0.023622,0.03937,2,3,0.730884,0
4165,0.062992,0.,0.007874,0.,-0.346457,-0.07874,-0.007874,0.,2,3,0.707664,0
4166,0.149606,-0.07874,0.,0.125984,0.275591,-0.007874,0.031496,0.047244,2,3,0.707664,0
4167,-0.149606,-0.110236,-0.03937,-0.031496,0.047244,0.,0.,0.023622,2,3,0.684444,0
4168,0.03937,-0.023622,-0.015748,-0.11811,-0.370079,-0.03937,-0.03937,-0.047244,2,3,0.684444,0
4169,-0.102362,-0.023622,0.,0.102362,0.322835,0.007874,-0.015748,-0.070866,2,3,0.684444,0
4170,-0.007874,0.07874,0.031496,0.047244,0.094488,0.007874,0.,0.031496,2,3,0.684444,0
4171,0.086614,0.102362,-0.007874,-0.086614,-0.417323,-0.070866,-0.007874,0.015748,2,3,0.661224,0
4172,-0.03937,-0.110236,-0.007874,0.007874,0.425197,0.102362,0.023622,0.007874,2,3,0.661224,0
4173,-0.110236,0.094488,0.062992,0.11811,0.102362,0.03937,-0.055118,0.023622,2,3,0.638005,0
4174,0.031496,0.047244,-0.007874,0.,-0.291339,-0.070866,-0.023622,-0.023622,2,3,0.638005,0
4175,-0.007874,-0.03937,-0.015748,-0.070866,0.047244,0.023622,0.007874,-0.023622,2,3,0.614785,0
4176,0.07874,-0.03937,0.,0.055118,0.165354,0.023622,0.047244,0.110236,2,3,0.614785,0
4177,0.102362,0.,-0.007874,0.047244,-0.015748,0.,0.086614,0.055118,2,3,0.591565,0
4178,-0.094488,-0.015748,-0.023622,-0.15748,-0.330709,-0.03937,-0.070866,0.031496,2,3,0.591565,0
4179,-0.102362,-0.031496,-0.031496,0.110236,0.440945,0.007874,-0.031496,-0.031496,2,3,0.568345,0
4180,0.,0.031496,0.007874,-0.094488,-0.070866,0.03937,0.007874,-0.031496,2,3,0.568345,0
4181,0.,-0.055118,-0.015748,0.094488,0.055118,-0.055118,-0.031496,-0.023622,2,3,0.568345,0
4182,0.023622,0.007874,0.007874,0.007874,0.015748,-0.023622,0.062992,0.07874,2,3,0.568345,0
4183,-0.086614,0.,-0.062992,-0.23622,-0.23622,-0.047244,-0.031496,-0.062992,2,3,0.545125,0
4184,-0.094488,0.,0.086614,0.165354,-0.204724,-0.07874,-0.086614,-0.149606,2,3,0.545125,0
4185,-0.055118,-0.062992,-0.086614,-0.188976,0.188976,0.015748,-0.023622,0.094488,2,3,0.521905,0
4186,0.070866,-0.015748,-0.031496,0.070866,-0.031496,-0.03937,0.015748,0.07874,2,3,0.521905,0
4187,0.220472,0.07874,0.086614,-0.070866,0.031496,0.,0.03937,0.220472,2,3,0.498685,0
4188,-0.047244,-0.031496,-0.07874,0.070866,-0.023622,-0.015748,0.007874,0.031496,2,3,0.498685,0
4189,0.062992,0.023622,0.07874,0.03937,-0.401575,-0.015748,0.007874,0.047244,2,3,0.475465,0
4190,-0.047244,-0.015748,-0.086614,-0.125984,0.409449,0.031496,-0.007874,0.,2,3,0.475465,0
4191,-0.070866,-0.031496,-0.015748,0.086614,0.204724,-0.007874,-0.023622,0.07874,2,3,0.475465,0
4192,-0.007874,0.,-0.062992,-0.086614,-0.299213,-0.102362,-0.055118,0.007874,2,3,0.475465,0
4193,0.007874,-0.023622,0.007874,-0.07874,-0.102362,-0.047244,-0.031496,-0.007874,2,3,0.452245,0
4194,0.03937,-0.015748,-0.007874,-0.149606,0.440945,0.102362,0.031496,0.181102,2,3,0.452245,0
4195,-0.031496,0.,0.,0.275591,-0.228346,-0.07874,-0.015748,0.07874,2,3,0.452245,0
4196,-0.055118,-0.007874,0.031496,-0.165354,-0.511811,-0.07874,-0.007874,0.015748,2,3,0.452245,0
4197,0.,-0.094488,-0.070866,-0.031496,0.629921,0.047244,0.023622,0.11811,2,3,0.452245,0
4198,0.047244,0.023622,-0.031496,-0.110236,-0.204724,-0.007874,0.007874,0.086614,2,3,0.429025,0
4199,-0.086614,-0.015748,-0.023622,0.204724,0.354331,0.031496,-0.031496,0.047244,2,3,0.429025,0
4200,0.023622,0.03937,0.,-0.149606,-0.393701,-0.007874,-0.023622,0.102362,2,3,0.429025,0
4201,-0.015748,0.094488,-0.007874,-0.102362,-0.322835,-0.062992,0.,-0.015748,2,3,0.429025,0
4202,0.055118,0.015748,-0.007874,0.141732,0.031496,-0.015748,-0.015748,0.094488,2,3,0.429025,0
4203,-0.047244,-0.086614,-0.070866,-0.220472,0.015748,-0.007874,-0.031496,-0.055118,2,3,0.429025,0
4204,-0.086614,-0.031496,0.031496,0.141732,0.047244,0.055118,-0.023622,-0.023622,2,3,0.429025,0
4205,-0.03937,-0.007874,0.,0.023622,-0.007874,-0.023622,-0.015748,0.015748,2,3,0.405805,0
4206,-0.047244,-0.031496,-0.03937,-0.07874,-0.031496,-0.125984,-0.07874,-0.125984,2,3,0.405805,0
4207,0.023622,0.031496,-0.023622,0.031496,-0.551181,-0.070866,-0.023622,0.055118,2,3,0.382585,0
4208,0.181102,0.023622,0.015748,0.102362,0.614173,0.11811,0.102362,0.125984,2,3,0.382585,0
4209,-0.03937,-0.070866,0.007874,-0.07874,-0.055118,0.031496,0.031496,0.094488,2,3,0.359365,0
4210,-0.125984,-0.047244,0.031496,0.11811,-0.19685,-0.070866,-0.031496,-0.188976,2,3,0.359365,0
4211,-0.062992,-0.031496,-0.023622,-0.007874,0.047244,-0.031496,-0.023622,-0.110236,2,3,0.336145,0
4212,-0.023622,0.,-0.007874,-0.275591,-0.149606,0.007874,-0.007874,-0.086614,2,3,0.336145,0
4213,0.015748,0.086614,0.,0.283465,-0.094488,-0.07874,-0.015748,0.094488,2,3,0.312925,0
4214,0.125984,-0.07874,0.007874,-0.133858,0.055118,0.,0.047244,0.,2,3,0.312925,0
4215,-0.055118,0.007874,-0.070866,0.023622,-0.055118,0.015748,-0.047244,-0.133858,2,3,0.312925,0
4216,-0.133858,-0.07874,0.015748,-0.023622,-0.19685,-0.070866,-0.07874,-0.173228,2,3,0.312925,0
4217,0.023622,-0.031496,0.031496,0.070866,0.181102,0.03937,0.031496,0.03937,2,3,0.243265,0
4218,0.165354,-0.062992,-0.023622,-0.055118,-0.275591,-0.047244,0.015748,0.070866,2,3,0.243265,0
4219,-0.15748,0.015748,-0.070866,-0.055118,-0.110236,-0.015748,-0.055118,-0.173228,2,3,0.243265,0
4220,-0.11811,0.007874,-0.015748,0.228346,0.440945,0.133858,-0.055118,-0.023622,2,3,0.243265,0
4221,0.070866,-0.125984,0.007874,-0.149606,-0.425197,0.055118,0.031496,0.015748,2,3,0.196825,0
4222,0.086614,-0.023622,0.015748,-0.047244,0.141732,0.094488,0.031496,0.023622,2,3,0.196825,0
4223,-0.133858,-0.007874,-0.11811,0.007874,0.314961,0.149606,-0.086614,-0.141732,2,3,0.196825,0
4224,0.062992,0.070866,0.015748,-0.062992,0.19685,0.244094,0.023622,0.015748,2,3,0.196825,0
4225,0.165354,-0.125984,-0.062992,-0.023622,-0.015748,0.11811,0.007874,0.094488,2,3,0.150385,0
4226,0.110236,0.204724,0.094488,0.023622,0.574803,0.173228,0.03937,0.133858,2,3,0.150385,0
4227,-0.173228,-0.181102,-0.212598,-0.307087,-0.724409,-0.181102,-0.15748,-0.19685,2,3,0.127166,0
4228,0.15748,0.031496,0.141732,0.291339,0.566929,-0.015748,0.,0.007874,2,3,0.127166,0
4229,-0.212598,-0.07874,-0.102362,-0.007874,-0.566929,-0.173228,0.,0.,2,3,0.103946,0
4230,0.062992,0.062992,0.062992,-0.047244,-0.102362,-0.094488,0.11811,0.070866,2,3,0.103946,0
4231,-0.377953,-0.094488,-0.141732,-0.055118,0.724409,-0.228346,-0.133858,-0.070866,2,3,0.080726,0
4232,-0.559055,0.023622,-0.125984,-0.425197,-0.488189,-0.291339,-0.228346,-0.354331,2,3,0.080726,0
4233,-0.409449,-0.03937,-0.023622,-0.267717,0.251969,0.055118,-0.047244,-0.212598,2,3,0.080726,0
4234,0.19685,-0.062992,0.023622,0.496063,-0.275591,-0.055118,-0.047244,0.15748,2,3,0.080726,0
4235,0.370079,0.094488,0.220472,0.047244,0.968504,0.330709,0.370079,0.582677,2,3,0.080726,0
4236,0.740157,-0.062992,-0.055118,0.07874,-0.15748,0.03937,0.165354,0.377953,2,3,0.080726,0
4237,0.007874,0.047244,0.102362,0.212598,0.244094,-0.007874,-0.070866,-0.015748,2,3,0.034286,0
4238,-0.692913,0.031496,-0.070866,-0.228346,0.023622,0.03937,-0.07874,-0.283465,2,3,0.034286,0
4239,0.645669,0.015748,0.511811,0.811024,-0.283465,0.055118,0.15748,0.385827,2,3,0.034286,0
4240,-0.094488,-0.07874,-0.228346,-0.464567,0.275591,0.023622,0.181102,0.267717,2,3,0.034286,0
4241,0.102362,0.244094,0.086614,0.228346,0.425197,-0.110236,-0.220472,-0.220472,2,2,0.987846,0
4242,-0.283465,-0.133858,-0.11811,-0.149606,-0.511811,-0.070866,-0.07874,0.007874,2,2,0.987846,0
4243,0.346457,0.031496,-0.023622,-0.267717,-0.543307,0.031496,0.15748,0.228346,2,2,0.964626,0
4244,-0.212598,-0.070866,-0.03937,0.047244,0.125984,-0.15748,-0.110236,-0.070866,2,2,0.964626,0
4245,-0.244094,0.19685,0.102362,0.,0.023622,0.102362,-0.07874,-0.165354,2,2,0.941406,0
4246,0.173228,-0.03937,-0.023622,-0.062992,0.330709,0.007874,0.062992,-0.023622,2,2,0.941406,0
4247,0.125984,-0.007874,0.055118,0.362205,0.551181,0.,0.031496,0.07874,2,2,0.918186,0
4248,-0.181102,-0.055118,-0.133858,-0.267717,-0.228346,-0.070866,-0.031496,-0.188976,2,2,0.918186,0
4249,-0.070866,0.015748,-0.023622,0.055118,0.110236,0.055118,-0.070866,-0.07874,2,2,0.871746,0
4250,0.086614,0.015748,0.055118,0.125984,0.472441,0.070866,0.125984,0.11811,2,2,0.871746,0
4251,0.094488,-0.015748,-0.047244,-0.259843,-0.677165,-0.070866,0.007874,0.141732,2,2,0.848526,0
4252,-0.125984,0.007874,0.007874,-0.110236,0.047244,0.110236,0.03937,0.047244,2,2,0.848526,0
4253,-0.11811,-0.086614,-0.055118,0.204724,-0.212598,-0.102362,-0.15748,-0.023622,2,2,0.825306,0
4254,0.062992,0.031496,-0.015748,-0.19685,-0.645669,-0.03937,-0.015748,0.023622,2,2,0.825306,0
4255,-0.03937,-0.03937,-0.023622,-0.007874,0.023622,0.133858,0.07874,0.181102,2,2,0.802086,0
4256,0.03937,0.055118,0.275591,0.606299,-0.102362,0.047244,0.055118,0.023622,2,2,0.802086,0
4257,-0.370079,-0.094488,-0.165354,-0.440945,-0.188976,-0.125984,-0.346457,-0.291339,2,2,0.802086,0
4258,-0.425197,-0.125984,-0.007874,0.188976,0.267717,-0.031496,-0.204724,-0.370079,2,2,0.790476,0
4259,0.11811,-0.125984,-0.086614,-0.228346,-0.110236,-0.102362,0.220472,0.15748,2,2,0.778866,0
4260,0.220472,0.047244,0.015748,0.062992,-0.055118,0.062992,0.07874,0.330709,2,2,0.778866,0
4261,0.598425,0.094488,-0.015748,0.007874,0.015748,0.11811,0.472441,0.401575,2,2,0.755646,0
4262,0.11811,0.007874,-0.055118,-0.173228,-0.228346,-0.212598,-0.125984,-0.11811,2,2,0.755646,0
4263,-0.637795,0.15748,0.055118,-0.070866,0.055118,0.007874,-0.188976,-0.259843,2,2,0.732426,0
4264,-0.03937,-0.086614,-0.062992,0.047244,-0.015748,-0.15748,-0.125984,-0.149606,2,2,0.732426,0
4265,0.251969,-0.023622,0.015748,-0.149606,0.086614,0.110236,0.173228,0.244094,2,2,0.709206,0
4266,0.062992,0.03937,-0.007874,0.188976,0.228346,0.047244,-0.015748,0.15748,2,2,0.709206,0
4267,-0.220472,-0.086614,-0.031496,-0.149606,-0.125984,-0.11811,-0.19685,-0.149606,2,2,0.685986,0
4268,-0.070866,0.094488,-0.047244,-0.204724,0.03937,-0.055118,0.055118,-0.094488,2,2,0.685986,0
4269,-0.031496,-0.007874,0.110236,0.220472,0.086614,0.094488,-0.03937,0.070866,2,2,0.662766,0
4270,-0.047244,0.03937,-0.015748,-0.086614,-0.070866,-0.055118,-0.062992,0.007874,2,2,0.662766,0
4271,-0.023622,-0.07874,0.094488,0.409449,0.125984,-0.031496,0.031496,0.023622,2,2,0.662766,0
4272,-0.07874,-0.007874,-0.03937,-0.299213,-0.070866,-0.023622,0.07874,0.165354,2,2,0.662766,0
4273,0.102362,0.,-0.031496,-0.11811,-0.377953,-0.251969,-0.456693,-0.204724,2,2,0.616327,0
4274,-0.125984,-0.086614,-0.070866,-0.023622,0.141732,0.149606,0.165354,-0.094488,2,2,0.616327,0
4275,-0.181102,0.102362,0.031496,0.173228,0.440945,0.11811,-0.03937,-0.031496,2,2,0.616327,0
4276,0.346457,0.03937,-0.015748,-0.181102,-0.307087,-0.031496,0.07874,0.346457,2,2,0.616327,0
